2025-02-28 14:08:23.735755,12,3,0
2025-02-28 14:08:34.625862,12,3,0
2025-02-28 14:08:45.723226,12,3,0
2025-02-28 14:08:56.610848,12,3,0
2025-02-28 14:09:07.638823,12,3,0
2025-02-28 14:09:18.535422,12,3,0
2025-02-28 14:09:29.620806,12,3,0
2025-02-28 14:09:40.670572,12,3,0
2025-02-28 14:09:51.593578,12,3,0
2025-02-28 14:10:02.643287,11,3,0
2025-02-28 14:10:13.547462,10,3,0
2025-02-28 14:10:24.588629,12,1,0
2025-02-28 14:10:38.471900,13,1,0
2025-02-28 14:10:51.845768,13,2,0
2025-02-28 14:11:05.215250,13,3,0
2025-02-28 14:11:16.125966,12,7,0
2025-02-28 14:11:27.205882,11,7,0
2025-02-28 14:11:38.114113,9,10,1
2025-02-28 14:11:49.140877,10,9,0
2025-02-28 14:12:00.027087,12,7,0
2025-02-28 14:12:11.107762,12,7,0
2025-02-28 14:12:22.184185,13,6,0
2025-02-28 14:12:33.097846,13,6,0
2025-02-28 14:12:44.167752,13,6,0
2025-02-28 14:12:55.121967,13,6,0
2025-02-28 14:13:06.154894,13,6,0
2025-02-28 14:13:17.120029,13,6,0
2025-02-28 14:13:28.192027,13,6,0
2025-02-28 14:13:39.084035,13,8,0
2025-02-28 14:13:50.130154,12,8,0
2025-02-28 14:14:01.198850,13,7,0
2025-02-28 14:14:12.112243,12,7,0
2025-02-28 14:14:23.448035,12,7,0
2025-02-28 14:14:34.343042,13,6,0
2025-02-28 14:14:45.400152,13,6,0
2025-02-28 14:14:56.380038,13,6,0
2025-02-28 14:15:07.429917,13,6,0
2025-02-28 14:15:18.308075,13,6,0
2025-02-28 14:15:29.373608,13,6,0
2025-02-28 14:15:40.316207,13,6,0
2025-02-28 14:15:52.458655,12,6,0
2025-02-28 14:16:03.351951,11,8,0
2025-02-28 14:16:14.415076,12,8,1
2025-02-28 14:16:25.332432,11,10,1
2025-02-28 14:16:36.418436,11,10,0
2025-02-28 14:16:47.340262,13,8,0
2025-02-28 14:16:58.378522,12,10,0
2025-02-28 14:17:09.413837,12,10,0
2025-02-28 14:17:20.308384,13,9,0
2025-02-28 14:17:31.426385,13,9,0
2025-02-28 14:17:42.319344,13,9,0
2025-02-28 14:17:53.404275,13,9,0
2025-02-28 14:18:04.368460,13,9,0
2025-02-28 14:18:15.420648,11,13,0
2025-02-28 14:18:26.733650,13,11,0
2025-02-28 14:18:37.850650,13,11,0
